# YHDA_VERSION=0.6.1
# TEST_SERVICE=PFK
# PLANT_TYPE=HES
# STEP_ID=SENS_50_010
# STEP_NAME=Hassasiyet — 50,010 Hz
# TESIS_ADI=YHDA Örnek HES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=500.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=500.0
# UNIT_PNOM_MW=500.0
# RPMAX_MW=25.0
# RPMIN_MW=25.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=460.0
# PSET_MIN_MW=140.0
# UNIT_NOMINAL_SPEED_RPM=150
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
time_s;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;guide_vane_pct
-30,000000;49,999977;50,000000;460,032640;460,000000;55,024363
-29,900000;50,000099;50,000000;459,980678;460,000000;54,971912
-29,800000;50,000096;50,000000;460,048235;460,000000;54,983324
-29,700000;49,999889;50,000000;460,026120;460,000000;54,999052
-29,600000;49,999727;50,000000;460,043380;460,000000;55,015196
-29,500000;49,999818;50,000000;459,955139;460,000000;54,965456
-29,400000;50,000173;50,000000;460,013954;460,000000;54,993608
-29,300000;49,999539;50,000000;459,955249;460,000000;54,988459
-29,200000;50,000034;50,000000;459,960887;460,000000;55,005580
-29,100000;50,000419;50,000000;459,990544;460,000000;55,002285
-29,000000;49,999962;50,000000;459,997903;460,000000;55,021166
-28,900000;50,000202;50,000000;459,987387;460,000000;55,003131
-28,800000;50,000153;50,000000;460,036383;460,000000;54,963029
-28,700000;49,999743;50,000000;459,950267;460,000000;54,992758
-28,600000;50,000317;50,000000;460,000237;460,000000;55,037598
-28,500000;50,000173;50,000000;460,053841;460,000000;54,957796
-28,400000;50,000226;50,000000;460,012246;460,000000;55,004531
-28,300000;50,000344;50,000000;459,922319;460,000000;55,008034
-28,200000;50,000065;50,000000;459,999809;460,000000;55,003352
-28,100000;49,999994;50,000000;459,991437;460,000000;55,008676
-28,000000;50,000429;50,000000;459,999830;460,000000;55,025573
-27,900000;49,999921;50,000000;460,026477;460,000000;55,019088
-27,800000;50,000154;50,000000;459,982309;460,000000;54,973230
-27,700000;49,999661;50,000000;460,054296;460,000000;54,971513
-27,600000;50,000015;50,000000;460,058558;460,000000;54,975881
-27,500000;50,000103;50,000000;459,968963;460,000000;55,004365
-27,400000;50,000171;50,000000;459,989207;460,000000;55,022790
-27,300000;49,999880;50,000000;460,021762;460,000000;55,011708
-27,200000;49,999949;50,000000;459,958505;460,000000;55,001309
-27,100000;50,000200;50,000000;459,946743;460,000000;54,974328
-27,000000;50,000097;50,000000;460,034859;460,000000;55,011412
